5.9,-1.06311,-125.6601,-316.9442,-36.24653,-477.667
5.93333,-1.07559,-135.7213,-312.8191,-48.35723,-474.5759
5.96667,-1.08826,-144.8115,-309.9055,-59.54759,-472.6712
6,-1.09802,-153.1311,-308.3763,-69.51673,-471.8556
6.03333,-1.11173,-159.0355,-307.8801,-77.77036,-472.29
6.06667,-1.12315,-164.18,-308.7386,-84.84199,-473.9745
6.1,-1.13258,-167.6404,-310.8894,-89.88183,-476.8253
6.13333,-1.14332,-169.6675,-313.9683,-93.74705,-480.6186
6.16667,-1.15305,-169.9623,-317.8129,-95.51775,-485.527
6.2,-1.16293,-168.4492,-322.5651,-95.49527,-491.4008
6.23333,-1.17167,-165.5244,-328.7741,-94.11933,-498.0733
6.26667,-1.17897,-161.0581,-335.4032,-90.71476,-505.6469
6.3,-1.18731,-154.5756,-342.79,-85.76097,-513.3525
6.33333,-1.19435,-147.3105,-350.3046,-79.47964,-521.897
6.36667,-1.20232,-137.9913,-358.5299,-71.58442,-530.5213
6.4,-1.21E+00,-127.4903,-366.9154,-62.59614,-539.2341
6.43333,-1.21961,-115.9202,-374.9862,-52.61468,-547.7773
6.46667,-1.22636,-103.8093,-382.9543,-41.64022,-556.2539
6.5,-1.23384,-91.23867,-390.5819,-30.39267,-564.2721
6.53333,-1.24277,-77.70834,-397.8809,-18.51658,-571.8122
6.56667,-1.24823,-64.88763,-404.5652,-6.76758,-578.4552
6.6,-1.25435,-51.88466,-410.3544,5.10582,-584.3992
6.63333,-1.26231,-38.90005,-415.4713,16.60205,-589.6437
6.66667,-1.2696,-26.67864,-419.9104,27.35935,-593.8654
6.7,-1.27563,-15.49433,-422.9846,37.41843,-597.0115
6.73333,-1.28159,-5.23422,-424.8799,46.59905,-599.0792
6.76667,-1.28922,3.98024,-425.609,54.40152,-599.9204
6.8,-1.29913,12.26925,-425.009,60.97659,-599.8653
6.83333,-1.3064,18.73172,-422.93,66.22573,-598.3593
6.86667,-1.31351,23.53,-420.0642,69.74288,-595.6972
6.9,-1.31864,26.19869,-415.5339,71.67435,-592.0401
6.93333,-1.32427,27.33599,-410.5139,71.87991,-587.5221
6.96667,-1.32893,26.90331,-404.5163,70.64346,-581.8232
7,-1.33495,24.94941,-397.6425,67.66344,-575.3853
7.03333,-1.33939,21.14789,-390.4147,63.07407,-568.3468
7.06667,-1.34213,15.47645,-382.3253,57.04098,-560.9145
7.1,-1.34824,8.87852,-373.8795,49.34049,-552.6759
7.13333,-1.35217,0.56874,-365.1488,40.3876,-544.3738
7.16667,-1.35756,-8.49023,-356.7275,30.27931,-535.7806
7.2,-1.36062,-19.0331,-347.6055,19.28812,-527.244
7.23333,-1.36461,-30.12643,-338.992,7.49248,-518.847
7.26667,-1.36687,-41.96252,-330.7232,-4.7386,-510.7224
7.3,-1.37077,-53.97432,-322.8994,-17.41702,-503.218
7.33333,-1.37469,-66.09856,-315.8797,-30.21749,-496.4947
7.36667,-1.37764,-78.16126,-309.9142,-42.85027,-490.4429
7.4,-1.38039,-89.77492,-304.5836,-54.97387,-485.1445
7.43333,-1.38271,-101.0437,-300.4126,-66.64639,-481.1287
7.46667,-1.3857,-111.3246,-297.0296,-77.45817,-477.904
7.5,-1.38664,-120.845,-295.3062,-87.1383,-476.2642
7.53333,-1.38896,-129.1525,-294.4799,-95.87825,-475.4473
7.56667,-1.38957,-135.9605,-295.3194,-102.8204,-476.1769
7.6,-1.3897,-141.588,-297.3531,-108.4797,-478.1712
7.63333,-1.38917,-145.7608,-300.3333,-112.5434,-481.2044
7.66667,-1.38967,-148.1356,-304.4673,-115.0355,-485.2081
7.7,-1.38913,-148.8091,-309.6284,-115.5788,-490.5289
7.73333,-1.38908,-147.7342,-315.772,-114.4926,-496.684
7.76667,-1.38687,-145.4341,-322.458,-111.7358,-503.6032
7.8,-1.38447,-141.3856,-330.1593,-107.2313,-511.3334
7.83333,-1.38326,-135.4636,-338.4589,-101.1354,-519.3549
7.86667,-1.3797,-128.5651,-347.3566,-93.60036,-528.0895
7.9,-1.37742,-120.3481,-356.1599,-84.9646,-536.8519
7.93333,-1.37409,-110.7913,-365.2646,-74.83364,-545.6979
7.96667,-1.3714,-100.3314,-373.9287,-63.89729,-554.2205
8,-1.37018,-88.81732,-382.8153,-52.25067,-562.6338
8.03333,-1.36697,-77.24708,-390.7424,-40.05779,-570.6619
8.06667,-1.36234,-65.37716,-398.5314,-27.40768,-578.0302
8.1,-1.36015,-53.06036,-405.7404,-14.79279,-584.7147
8.13333,-1.35695,-41.06455,-411.738,-2.2753,-590.3534
8.16667,-1.35273,-29.62772,-417.1029,9.83452,-595.1899
8.2,-1.34843,-18.78687,-421.3469,21.34985,-598.8627
8.23333,-1.3422,-8.99341,-424.5057,32.20308,-601.569
8.26667,-1.33939,0.25504,-426.5791,41.82393,-602.9982
8.3,-1.33518,8.2354,-427.076,50.52375,-603.2183
8.33333,-1.32937,14.29542,-426.3685,57.67715,-602.5531
8.36667,-1.32549,19.45129,-424.73,63.39585,-600.2648
8.4,-1.31831,22.30613,-421.4144,67.61113,-597.0217
8.43333,-1.31579,24.40677,-416.8868,70.25245,-592.753
8.46667,-1.30825,24.1715,-411.6704,71.29974,-587.029
8.5,-1.3036,22.73472,-405.04,70.85843,-580.8401
8.53333,-1.29596,19.28769,-398.1068,68.80663,-573.7266
8.56667,-1.28787,13.98312,-390.1532,65.09093,-565.9483
8.6,-1.28119,7.64661,-382.1931,59.91693,-557.6043
8.63333,-1.27532,0.17263,-373.779,53.50182,-548.9821
8.66667,-1.26822,-9.182,-364.9556,45.48335,-540.0738
8.7,-1.26077,-19.59498,-356.0334,36.42434,-530.8975
8.73333,-1.25232,-31.05681,-347.0246,26.64893,-522.0502
8.76667,-1.24461,-43.04688,-338.7426,16.05305,-513.4574
8.8,-1.23763,-55.45697,-330.492,4.96747,-505.0969
8.83333,-1.22917,-68.23032,-323.4178,-6.36956,-497.3936
8.86667,-1.22176,-80.98481,-316.7976,-17.83421,-490.3163
8.9,-1.21291,-93.82628,-311.303,-29.17285,-484.1783
8.93333,-1.20616,-105.6335,-306.6221,-39.88003,-478.8834
8.96667,-1.19918,-117.3202,-302.698,-50.2984,-474.6696
9,-1.19142,-128.0251,-300.674,-59.82131,-471.7455
9.03333,-1.18032,-138.0652,-299.5282,-67.92812,-469.9234
9.06667,-1.17401,-146.3596,-299.6125,-75.17743,-469.4937
9.1,-1.16313,-153.7991,-301.4643,-80.87421,-470.3256
9.13333,-1.15634,-159.198,-303.8341,-85.03037,-472.4186
9.16667,-1.1413,-164.4452,-308.186,-87.77147,-475.5907
9.2,-1.13375,-166.8285,-313.4685,-89.01165,-480.0377
9.23333,-1.12546,-167.8784,-319.6712,-88.68871,-485.5762
9.26667,-1.1154,-167.1943,-326.6884,-86.21816,-492.0375
9.3,-1.10333,-165.2902,-334.4817,-82.03248,-499.4212
9.33333,-1.09132,-161.7912,-343.5579,-76.7323,-507.1482
9.36667,-1.07979,-156.7608,-352.6947,-69.64041,-515.6326
9.4,-1.06598,-150.8076,-362.442,-61.42656,-524.1964
9.43333,-1.05537,-143.1248,-372.2031,-51.96617,-533.1171
9.46667,-1.04574,-133.8099,-382.1129,-41.23154,-541.9232
9.5,-1.03367,-124.3428,-391.6891,-29.71991,-550.5777
9.53333,-1.02244,-113.8412,-401.0209,-17.50453,-558.7325
9.56667,-1.01065,-102.882,-409.9552,-4.86543,-566.2423
9.6,-0.99867,-91.75512,-418.1128,8.15489,-573.2577
9.63333,-0.98622,-80.66685,-425.8216,21.04661,-579.5292
9.66667,-0.97179,-69.97645,-432.3065,33.94941,-584.5394
9.7,-0.96274,-58.86333,-437.8969,46.03194,-588.6017
9.73333,-0.95165,-48.69651,-442.0888,57.91298,-591.6913
9.76667,-0.93761,-39.99999,-445.275,68.55962,-593.1744
9.8,-0.92576,-31.83959,-447.477,78.24173,-593.7846
9.83333,-0.91677,-24.47518,-448.0489,86.56893,-592.9072
9.86667,-0.90443,-19.24527,-447.3614,93.68738,-590.9759
9.9,-0.89276,-14.90559,-445.7187,99.51959,-587.7885
9.93333,-0.88293,-12.25432,-442.5291,103.5245,-583.4218
9.96667,-0.87136,-11.11441,-438.6379,106.2089,-578.0879
10,-0.85851,-11.88422,-433.5326,107.246,-571.4938
10.03333,-0.84768,-13.81127,-427.6144,106.62,-564.0648
10.06667,-0.83616,-17.77875,-420.6123,104.5857,-556.0756
10.1,-0.82493,-23.13655,-412.6895,101.0257,-547.077
10.13333,-0.81495,-29.78224,-404.5157,95.98278,-537.9422
10.16667,-0.80547,-37.88972,-395.7711,89.65093,-528.5373
10.2,-0.7953,-46.90443,-387.0289,82.10897,-518.6235
10.23333,-0.78536,-56.9213,-378.0914,73.46828,-508.4708
10.26667,-0.77311,-68.6108,-369.6003,63.93371,-498.9258
10.3,-0.76107,-80.66809,-361.6237,53.76231,-489.6668
10.33333,-0.75441,-92.44338,-353.3965,43.0685,-480.7607
10.36667,-0.74453,-104.6333,-346.7463,31.87102,-472.5252
10.4,-0.73498,-116.9645,-340.5898,20.66434,-464.9961
10.43333,-0.72584,-129.1716,-335.1758,9.70863,-458.4268
10.46667,-0.71552,-140.6747,-331.4911,-1.07729,-452.8261
10.5,-0.70418,-151.6891,-328.7168,-10.63842,-448.533
10.53333,-0.69743,-161.2652,-326.7766,-19.91253,-445.2174
10.56667,-0.68802,-170.3213,-326.4295,-27.93968,-443.4681
10.6,-0.67902,-178.0028,-327.6206,-34.7922,-443.1967
10.63333,-0.6723,-184.0675,-329.7592,-40.39562,-444.1235
10.66667,-0.65942,-189.511,-333.9253,-44.41207,-446.4026
10.7,-0.6535,-193.3946,-338.3507,-47.52372,-450.0492
10.73333,-0.644,-195.311,-344.4299,-48.28626,-454.8133
10.76667,-0.63382,-195.7984,-351.7423,-47.81992,-460.5047
10.8,-0.62394,-194.8417,-359.7047,-45.71443,-467.0564
10.83333,-0.61494,-192.4281,-368.2299,-41.9391,-474.5199
10.86667,-0.60588,-188.0947,-377.7177,-36.40835,-482.806
10.9,-0.59226,-182.9207,-388.2196,-29.82024,-491.2307
10.93333,-0.58295,-175.9593,-398.5418,-21.88264,-500.1384
10.96667,-0.57468,-167.6194,-408.9569,-12.69528,-509.2843
11,-0.56308,-159.049,-419.2858,-2.54329,-518.0796
11.03333,-0.55468,-148.8641,-429.492,8.31507,-526.8736
11.06667,-0.54722,-138.189,-438.8413,19.85495,-535.135
11.1,-0.53805,-127.0119,-447.8945,32.00605,-542.7943
11.13333,-0.52668,-115.761,-456.4342,44.24644,-549.4738
11.16667,-0.52017,-104.3179,-463.4542,56.0658,-555.3205
11.2,-0.5114,-92.83777,-470.0684,67.80902,-560.2238
11.23333,-0.5056,-82.22957,-474.8524,78.96145,-564.0867
11.26667,-0.49538,-72.11404,-478.9724,90.1223,-566.6325
11.3,-0.48976,-62.75711,-481.6655,99.46306,-568.1422
11.33333,-0.48296,-54.55682,-482.9635,108.0044,-568.2082
11.36667,-0.47751,-47.56821,-482.9563,115.2923,-567.2295
11.4,-0.47359,-42.06276,-481.3831,121.2129,-565.0609
11.43333,-0.46659,-37.73024,-478.7855,126.1157,-561.3113
11.46667,-0.46218,-34.8466,-474.7683,129.5072,-556.6446
11.5,-0.45637,-33.70212,-469.6966,131.3384,-550.7203
11.53333,-0.45412,-34.03263,-463.3609,131.0137,-543.9271
11.56667,-0.44829,-36.02181,-456.4197,129.7999,-536.1719
11.6,-0.45053,-39.06145,-447.9786,126.6401,-528.1307
11.63333,-0.44573,-44.06732,-439.529,122.331,-519.0338
11.66667,-0.44488,-50.07414,-430.0959,116.7309,-509.6204
11.7,-0.43943,-57.96893,-420.6405,109.9136,-499.5601
11.73333,-0.43396,-66.69529,-411.4925,101.8614,-489.6057
11.76667,-0.43607,-76.17785,-401.6268,92.56061,-480.256
11.8,-0.43223,-86.94225,-392.5228,82.56705,-470.7213
11.83333,-0.43023,-97.78893,-383.6059,72.03387,-461.5376
11.86667,-0.4296,-109.1341,-374.9339,60.7012,-452.7409
11.9,-0.42761,-120.7141,-367.6062,48.92946,-444.9177
11.93333,-0.42846,-132.0447,-360.7443,37.80676,-438.3261
11.96667,-0.42555,-137.7742,-358.1655,31.87794,-435.0599
12,-0.42745,-148.4734,-353.131,20.40333,-430.0599
12.03333,-0.42644,-159.0383,-349.1987,9.90796,-425.9537
12.06667,-0.4248,-168.5658,-346.9357,0.37712,-423.3549
12.1,-0.42696,-177.2482,-345.4161,-8.5898,-422.1466
12.13333,-0.42629,-184.4666,-345.8533,-16.55287,-422.1102
12.16667,-0.42601,-191.0151,-347.1725,-22.79046,-423.5123
12.2,-0.42637,-195.5239,-350.1256,-27.93764,-426.25
12.23333,-0.42964,-199.1321,-353.7314,-31.39792,-430.5849
12.26667,-0.43208,-200.9164,-358.9609,-34.06867,-435.9022
12.3,-0.43188,-201.7941,-365.4747,-34.25557,-442.6938
12.33333,-0.43354,-200.5329,-372.9451,-33.51725,-450.2597
12.36667,-0.4364,-198.0588,-380.6066,-30.75628,-458.6355
12.4,-0.43769,-194.0931,-389.4093,-26.63709,-467.7729
12.43333,-0.43724,-188.6036,-398.9905,-21.1712,-477.2514
12.46667,-0.43785,-181.7097,-408.7874,-14.03143,-487.2875
12.5,-0.44034,-174.1387,-418.268,-6.09571,-497.4502
12.53333,-0.4405,-164.9618,-428.3543,2.86483,-507.4666
12.56667,-0.4438,-155.1676,-437.5849,12.78361,-517.4334
12.6,-0.44776,-144.4341,-446.6314,23.07614,-527.0853
12.63333,-0.44922,-133.3398,-455.233,34.11176,-535.9609
12.66667,-0.45134,-121.8394,-463.3185,45.27692,-544.3206
12.7,-0.45561,-110.2371,-469.8469,56.38802,-551.493
12.73333,-0.45725,-98.76701,-475.8577,67.289,-557.561
12.76667,-0.46088,-88.01934,-480.2801,77.82374,-562.6283
12.8,-0.46391,-77.66771,-483.8352,87.61193,-566.5286
12.83333,-0.46943,-67.97153,-485.6767,96.54273,-569.126
12.86667,-0.47578,-59.1919,-485.961,104.5721,-570.3417
12.9,-0.4796,-51.64501,-485.5022,111.4794,-570.3439
12.93333,-0.48599,-44.79776,-483.1376,117.4167,-568.8274
12.96667,-0.49295,-40.01515,-479.5259,121.4842,-566.2807
13,-0.49847,-36.60525,-474.9316,124.3116,-562.5211
13.03333,-0.50544,-34.586,-468.7768,125.8384,-557.5536
13.06667,-0.5132,-34.13405,-461.3894,126.0495,-551.6645
13.1,-0.51992,-35.1332,-453.2729,124.5698,-544.6966
13.13333,-0.5313,-36.99455,-443.9684,121.1467,-536.9027
13.16667,-0.53869,-40.89534,-434.1206,116.9049,-528.431
13.2,-0.54752,-46.44622,-423.489,111.1829,-519.5948
13.23333,-0.55535,-52.8668,-412.92,104.1686,-510.3588
13.26667,-0.56278,-60.82489,-402.3592,95.7669,-501.1411
13.3,-0.57541,-69.09729,-391.0773,86.57413,-492.0502
13.33333,-0.58477,-78.88885,-380.4128,76.16408,-483.0588
13.36667,-0.59383,-88.93682,-370.478,65.28671,-474.5974
13.4,-0.60542,-99.24627,-360.5708,53.8366,-466.5233
13.43333,-0.61386,-109.9256,-351.8403,42.18976,-459.034
13.46667,-0.62649,-120.4589,-343.6981,30.10988,-452.6735
13.5,-0.63494,-130.8109,-337.0855,18.43234,-447.0349
13.53333,-0.64593,-140.6886,-331.1277,7.13398,-442.5565
13.56667,-0.65588,-150.2612,-326.6085,-3.54731,-439.5089
13.6,-0.66542,-158.601,-323.8304,-13.49272,-437.7148
13.63333,-0.67731,-166.1719,-321.9988,-22.673,-437.4049
13.66667,-0.68745,-172.7815,-321.8306,-30.63774,-438.5386
13.7,-0.69997,-177.871,-322.9194,-37.39149,-441.2358
13.73333,-0.71006,-182.255,-325.3582,-42.86893,-445.1792
13.76667,-0.71889,-184.7092,-329.6873,-46.5955,-450.5523
13.8,-0.73088,-185.9517,-334.5884,-49.2518,-457.1407
